Geo Point;Geo Shape;objectid;shape_leng;insee;nomcom;numdep;fusioinsee;nomcomto;st_areasha;st_lengths
48.7897301312,2.28723493557;"{""coordinates"": [[[2.281984557146941, 48.78316666251778], [2.271715007168222, 48.7905246824363], [2.272195653730432, 48.79412525297508], [2.292222681927971, 48.795972396294054], [2.29700437883686, 48.794714468003185], [2.303309205956868, 48.78539753254061], [2.281984557146941, 48.78316666251778]]], ""type"": ""Polygon""}";849;6099.51172226;92032;Fontenay-aux-Roses;92;;Fontenay-aux-Roses;2307338.5;6099.511722264917
48.9247152564,2.95384065653;"{""coordinates"": [[[2.964894311902839, 48.91395844888884], [2.946184064648212, 48.91830398358337], [2.939419609802634, 48.92704162982661], [2.945338041548605, 48.93132496077285], [2.957429237269575, 48.93293054681559], [2.962615269502454, 48.93366966831302], [2.965306139732995, 48.930657959896635], [2.961778648348401, 48.920576132519805], [2.964894311902839, 48.91395844888884]]], ""type"": ""Polygon""}";861;6790.97914213;77408;Saint-Fiacre;77;;Saint-Fiacre;2678187.0;6790.9791421278105
48.2049342797,2.60096783271;"{""coordinates"": [[[2.595699642521367, 48.171219801757616], [2.586158091363049, 48.173445287811425], [2.575878169176843, 48.188777664579064], [2.568737488261549, 48.193133879732066], [2.57027715469119, 48.19576693250155], [2.564511756182748, 48.19965997306061], [2.59031140757162, 48.21032493646935], [2.585043807300659, 48.226232878906984], [2.586584971201523, 48.23233882602535], [2.605493107534131, 48.234212014601646], [2.605599477089189, 48.23079319673674], [2.623787912708976, 48.220289010713], [2.638297853765367, 48.217077081134015], [2.639542389188001, 48.212275996681456], [2.627533534827347, 48.202772883588636], [2.631221966887115, 48.20079589822434], [2.623219494123245, 48.19618164788178], [2.607863517552129, 48.1943500452122], [2.595699642521367, 48.171219801757616]]], ""type"": ""Polygon""}";863;20676.7998826;77011;Aufferville;77;;Aufferville;18180735.5;20676.799882707808
48.7197572172,1.61429077254;"{""coordinates"": [[[1.602291785376446, 48.70504019922526], [1.594878195232105, 48.70931607269873], [1.587935014001835, 48.710727396354514], [1.590011160297112, 48.712874957054424], [1.615040308194649, 48.735306396423674], [1.620243968770583, 48.73600534471109], [1.617935496025933, 48.72970872759044], [1.621261595117607, 48.727336378550234], [1.638670847384559, 48.731845101988654], [1.639954021712648, 48.72852238379637], [1.631053617495382, 48.720513486355465], [1.633281416409075, 48.71382826262494], [1.613814594076347, 48.71129177538967], [1.602291785376446, 48.70504019922526]]], ""type"": ""Polygon""}";877;12291.0142556;78283;Grandchamp;78;;Grandchamp;6090229.0;12291.014255609607
48.8332806021,2.63346363172;"{""coordinates"": [[[2.627881534880737, 48.81962227934448], [2.61611591222434, 48.82311957010878], [2.616353846231107, 48.825953309304055], [2.621041739215285, 48.827515147385334], [2.620231059120042, 48.83782812723223], [2.637712198290551, 48.845463806215065], [2.658536008864461, 48.83250255911048], [2.638125754422266, 48.831039561531014], [2.627881534880737, 48.81962227934448]]], ""type"": ""Polygon""}";892;9418.64292887;77258;Lognes;77;;Lognes;3959479.0;9418.642928856842
48.697973344,2.86231363712;"{""coordinates"": [[[2.896102738676404, 48.68112602745707], [2.854479718459892, 48.68267454057515], [2.836666460701801, 48.675653657467315], [2.825940432323626, 48.682753228291595], [2.815411156869838, 48.683322043260056], [2.820990231016609, 48.70031221763859], [2.837256114087379, 48.70875430107274], [2.847523864797403, 48.724966652636645], [2.857800882632041, 48.72513224221728], [2.870097774648629, 48.711223060334234], [2.905316200771002, 48.708863702808564], [2.917663278263518, 48.704384658573254], [2.91462321705322, 48.701990005093855], [2.912567962197755, 48.69589027525844], [2.898889603570494, 48.69397263315316], [2.896102738676404, 48.68112602745707]]], ""type"": ""Polygon""}";896;21601.1930814;77192;Fontenay-Trésigny;77;;Fontenay-Trésigny;22423061.0;21601.193081392375
48.7839119459,1.61644019132;"{""coordinates"": [[[1.584907282262544, 48.76329779941844], [1.582927558423684, 48.76755612828995], [1.587594459771523, 48.77361129518794], [1.591796422264493, 48.77978668897076], [1.606013672819401, 48.78307476415393], [1.611952471527402, 48.788550001578905], [1.611547689186478, 48.797621362945314], [1.620053248650259, 48.80138085742159], [1.625488395219267, 48.804915556823815], [1.62881614781053, 48.803685484996464], [1.640743275938541, 48.79224513708117], [1.634904022276595, 48.78699740301305], [1.637641901275055, 48.777547771838144], [1.619741651210634, 48.77147739928352], [1.614959063245329, 48.772213622973425], [1.606859073997329, 48.7748629854953], [1.584907282262544, 48.76329779941844]]], ""type"": ""Polygon""}";898;14365.9399419;78381;Maulette;78;;Maulette;8061151.0;14365.939941897894
48.4485166396,2.60051335634;"{""coordinates"": [[[2.598354210599721, 48.434185936983674], [2.581961892447018, 48.441830302964924], [2.583383827659743, 48.45178533773797], [2.579324129477322, 48.453786207722615], [2.576783355858629, 48.46027253936118], [2.604234388794926, 48.45403380676238], [2.614110571829781, 48.45358951657233], [2.626735644200058, 48.45834396191763], [2.630376327460065, 48.456097277798996], [2.619309458699578, 48.445365623521226], [2.597829009307376, 48.437449881118134], [2.598354210599721, 48.434185936983674]]], ""type"": ""Polygon""}";904;11654.9486494;77022;Barbizon;77;;Barbizon;5486866.5;11654.948649323806
48.9387834694,3.02695540228;"{""coordinates"": [[[3.027098968224627, 48.91825005620451], [3.022623592530592, 48.91867364188523], [3.019292145539398, 48.91317067764373], [3.015049251165559, 48.91416048742635], [2.996833649875361, 48.92992554634306], [3.004395044032031, 48.93428691343222], [3.01245089003833, 48.94604856651756], [2.998525177391835, 48.95927705066199], [3.001174496933108, 48.96375524109974], [3.008616033644115, 48.95472660512292], [3.028607811973153, 48.95743021119549], [3.060077353804686, 48.95233786648703], [3.051811157053228, 48.93305280453553], [3.041643605671763, 48.934135878113295], [3.039124963708807, 48.9245685861746], [3.027098968224627, 48.91825005620451]]], ""type"": ""Polygon""}";907;18219.4027893;77415;Saint-Jean-les-Deux-Jumeaux;77;;Saint-Jean-les-Deux-Jumeaux;13555910.5;18219.40278931634
49.1584963577,2.17768034545;"{""coordinates"": [[[2.192624103798165, 49.155749693765515], [2.18746199399869, 49.160615119468204], [2.183625874973464, 49.14740813637033], [2.170096265696177, 49.141525242391346], [2.165048994459749, 49.14262323368577], [2.161048402863476, 49.15947191073414], [2.16393001677295, 49.166100414388076], [2.168311167929819, 49.16479108571462], [2.17969933250304, 49.17032676810585], [2.176098124509938, 49.17603843563242], [2.187373724622712, 49.1732289449846], [2.196877147467335, 49.167016983182094], [2.193067257045782, 49.16513935866277], [2.198464270371317, 49.156606911364115], [2.192624103798165, 49.155749693765515]]], ""type"": ""Polygon""}";911;12132.8925009;95304;Hédouville;95;;Hédouville;5715221.0;12132.89250097714
49.0148746005,2.19223334805;"{""coordinates"": [[[2.213236850029516, 49.00173105227965], [2.197101133372759, 49.00755020605176], [2.17407616659355, 49.01394944665072], [2.183164434509943, 49.02543189392753], [2.205179759880829, 49.018259926454164], [2.202210247016249, 49.00864537856113], [2.21494623952171, 49.003477787479376], [2.213236850029516, 49.00173105227965]]], ""type"": ""Polygon""}";928;8828.398865370002;95051;Beauchamp;95;;Beauchamp;3012514.0;8828.39886536349
48.4730612622,3.16363962665;"{""coordinates"": [[[3.167084602839815, 48.46813323796696], [3.150119785885937, 48.46317201738481], [3.141427100588514, 48.4650359039376], [3.14024672582811, 48.47385352699769], [3.151434463373195, 48.47813992433565], [3.157184171918105, 48.477871567166375], [3.181729080337963, 48.481920766732564], [3.194450317840257, 48.47502760411459], [3.167084602839815, 48.46813323796696]]], ""type"": ""Polygon""}";940;9654.48508967;77452;Sigy;77;;Sigy;4487904.0;9654.485089669972
48.8983093876,2.40872147475;"{""coordinates"": [[[2.411308740149787, 48.883235584437045], [2.407430750147964, 48.88849547619877], [2.398637534206754, 48.889413910167804], [2.396499648232743, 48.89619300258456], [2.389444302557231, 48.90115742325011], [2.398414881865054, 48.908685055661685], [2.408023772281926, 48.90950632781486], [2.407546080637131, 48.91791241650969], [2.410056995679754, 48.91669277060016], [2.414487867030025, 48.90489768763191], [2.427724040274502, 48.89588763313303], [2.424420599144094, 48.891195365224355], [2.411308740149787, 48.883235584437045]]], ""type"": ""Polygon""}";944;10396.5217252;93055;Pantin;93;;Pantin;4786446.5;10396.52172516436
48.6539051954,1.82652871851;"{""coordinates"": [[[1.827546681875147, 48.61921880079522], [1.82235010694709, 48.63489252320575], [1.802348479663073, 48.63884924344306], [1.776490656796841, 48.638262634472014], [1.768876653359735, 48.64284411527839], [1.766793305697524, 48.65290701244914], [1.786790275164554, 48.66414114580948], [1.785978084411305, 48.67455893765776], [1.787264730546572, 48.677648557136486], [1.8034546886774, 48.684261995530555], [1.812593385318877, 48.68804152919001], [1.832860851399609, 48.67785174632355], [1.848264382092214, 48.67848729852943], [1.842307466882663, 48.66531398820356], [1.856740167275637, 48.661738080581756], [1.87216833635526, 48.66291057075412], [1.888039299104607, 48.65414500030166], [1.902771575194081, 48.65087219232344], [1.893258471789667, 48.65003757595146], [1.883126177297029, 48.64387990807794], [1.877043502156955, 48.63507880714331], [1.857693811733357, 48.63423813530981], [1.830928941349297, 48.62026860357493], [1.827546681875147, 48.61921880079522]]], ""type"": ""Polygon""}";953;29250.2614154;78517;Rambouillet;78;;Rambouillet;36042596.0;29250.26141530959
49.0814278078,2.44399511411;"{""coordinates"": [[[2.44177133884613, 49.06900345227626], [2.437994910462456, 49.075262005341166], [2.4222963253177, 49.08386444296851], [2.422987290474523, 49.08696983636583], [2.437479336416883, 49.08872891921495], [2.449213333890776, 49.09503230199846], [2.453733775279554, 49.08963108830741], [2.462109734563879, 49.072719826118586], [2.457741549577453, 49.074255743259016], [2.451353393705974, 49.07005464300582], [2.44177133884613, 49.06900345227626]]], ""type"": ""Polygon""}";964;9170.9472927;95316;Jagny-sous-Bois;95;;Jagny-sous-Bois;4371084.0;9170.94729270963
48.5871399765,3.1382187303;"{""coordinates"": [[[3.124699528531758, 48.57563079643999], [3.113748509501812, 48.58282006224466], [3.114442365474908, 48.59633930244496], [3.12575403667238, 48.60268750304093], [3.140189861753834, 48.59949607462335], [3.164643368952036, 48.58696135182343], [3.172587324809459, 48.57828758261544], [3.167690433863875, 48.57735006932355], [3.124699528531758, 48.57563079643999]]], ""type"": ""Polygon""}";969;11815.0802671;77496;Vieux-Champagne;77;;Vieux-Champagne;8577925.5;11815.080267112136
48.6536042911,2.63969411828;"{""coordinates"": [[[2.637198869013361, 48.62361869260864], [2.629400688095476, 48.62502490691249], [2.628071120299443, 48.638369429315425], [2.612700628500157, 48.646622827645814], [2.60768236671196, 48.6460577190351], [2.617332675720165, 48.65360886057816], [2.614583578761226, 48.66004932893854], [2.597657740600788, 48.66637073774801], [2.603181637715934, 48.672127929548225], [2.618045629517793, 48.674964848317956], [2.628997270463151, 48.681943342201514], [2.638897754484971, 48.680246755360926], [2.644608309959961, 48.667419433613304], [2.65402667194369, 48.67037043826093], [2.658717531859057, 48.669511467670254], [2.656549554037281, 48.65636382532547], [2.660122156647719, 48.65398143245197], [2.670036416058581, 48.655556410380086], [2.6786261970069, 48.6518200270739], [2.684417279914954, 48.64826453047395], [2.680569675929176, 48.640347728424345], [2.65562824733271, 48.635447936437544], [2.642490077425679, 48.62964341125315], [2.637198869013361, 48.62361869260864]]], ""type"": ""Polygon""}";974;22284.8507736;77175;Évry-Grégy-sur-Yerre;77;;Evry-Grégy-sur-Yerre;19195737.5;22284.850773601298
48.7083599746,2.27815398132;"{""coordinates"": [[[2.284892042775738, 48.699121566597384], [2.268193302148986, 48.70387749032037], [2.259350145073967, 48.70649437017033], [2.266836157460963, 48.71827873915957], [2.293929238042676, 48.71212785468336], [2.293806596796809, 48.70511123471631], [2.292397752353432, 48.69975998439517], [2.284892042775738, 48.699121566597384]]], ""type"": ""Polygon""}";986;7520.27882214;91136;Champlan;91;;Champlan;3546061.5;7520.2788221424225
48.6725110307,3.31659971579;"{""coordinates"": [[[3.312402948465337, 48.654533346411114], [3.301420311084735, 48.68291306734552], [3.312696472411476, 48.68774112932944], [3.321465177190713, 48.68657549948302], [3.331137691591195, 48.67589035654928], [3.323740551104083, 48.65694968871345], [3.312402948465337, 48.654533346411114]]], ""type"": ""Polygon""}";999;9341.403254370001;77275;Les Marêts;77;;Marêts (les);5190653.5;9341.403254366109
48.5723421342,3.33441347649;"{""coordinates"": [[[3.320557959784604, 48.556328792437206], [3.311183822063887, 48.56369405940663], [3.311020661448604, 48.584159145204076], [3.311074545235646, 48.59095049735077], [3.321305324403762, 48.589825889023025], [3.332827585782578, 48.58289477598097], [3.343125936759522, 48.582046947738334], [3.356713657255269, 48.592450631236694], [3.361469830078495, 48.57622656693499], [3.351985514720107, 48.56888769796231], [3.358784296495746, 48.55621963190946], [3.320557959784604, 48.556328792437206]]], ""type"": ""Polygon""}";1012;15537.8032458;77403;Saint-Brice;77;;Saint-Brice;11250677.0;15537.803245817924
48.6358224167,2.80042109731;"{""coordinates"": [[[2.818308838668544, 48.62734282762909], [2.799852298863817, 48.62088178902416], [2.789711139108317, 48.62242945657269], [2.783457892500038, 48.631890014487794], [2.790463816854355, 48.64115835125305], [2.790259647958863, 48.64807506529281], [2.804428046270019, 48.652632563010684], [2.814437117270244, 48.65157818301661], [2.81655202825507, 48.64852320986292], [2.805146896342675, 48.64187587648416], [2.803325273877827, 48.639021493581815], [2.818473789033936, 48.630644245044884], [2.818308838668544, 48.62734282762909]]], ""type"": ""Polygon""}";1017;10940.0468835;77222;Guignes;77;;Guignes;5626150.5;10940.046883557885
48.9265781359,2.1874640255;"{""coordinates"": [[[2.199191190256299, 48.91896719771457], [2.180340270894602, 48.91674430186518], [2.167902216751398, 48.92657803257796], [2.182881353877752, 48.93653752245552], [2.198926852919259, 48.93525192318676], [2.20461762578745, 48.92373373372179], [2.199191190256299, 48.91896719771457]]], ""type"": ""Polygon""}";1022;7580.09844919;78311;Houilles;78;;Houilles;4030332.0;7580.098449158512
48.8802024049,1.85246452448;"{""coordinates"": [[[1.838398469990262, 48.87125874613961], [1.832123740673993, 48.87868972379572], [1.835524196120335, 48.885171534449604], [1.85851373928493, 48.89094216051602], [1.868758972664941, 48.885193372296285], [1.874663272220976, 48.87702856892519], [1.857293982290193, 48.87194430047556], [1.838398469990262, 48.87125874613961]]], ""type"": ""Polygon""}";1025;8286.59045704;78415;Montainville;78;;Montainville;4624064.5;8286.590457047867
48.7834999157,1.878022372;"{""coordinates"": [[[1.869040323003764, 48.76548980529612], [1.863228557498297, 48.77057069002365], [1.870019834953438, 48.77932408659801], [1.866002617090787, 48.78569027041825], [1.872623706995769, 48.79865124092132], [1.875821511185089, 48.80504951039531], [1.885899950898868, 48.80431637499487], [1.889945589429817, 48.77033624135759], [1.882620923831741, 48.766697007639365], [1.869040323003764, 48.76548980529612]]], ""type"": ""Polygon""}";1026;11054.306450799999;78623;Le Tremblay-sur-Mauldre;78;;Tremblay-sur-Mauldre (le);5939642.5;11054.306450800299
48.7238409464,2.42117629348;"{""coordinates"": [[[2.414260110402737, 48.71781621119754], [2.41101373071404, 48.726048210603885], [2.423925775846973, 48.72881856826605], [2.435125455748563, 48.72409603516107], [2.414260110402737, 48.71781621119754]]], ""type"": ""Polygon""}";1056;4607.546547620001;94001;Ablon-sur-Seine;94;;Ablon-sur-Seine;1161948.0;4607.546547645186
